Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Estimated resident population - males (no.),Estimated resident population - females (no.),Median age - males (years),Median age - females (years),Median age - persons (years),Working age population (aged 15-64 years) (no.),Working age population (aged 15-64 years) (%),Males - 0-4 years (no.),Males - 5-9 years (no.),Males - 10-14 years (no.),Males - 15-19 years (no.),Males - 20-24 years (no.),Males - 25-29 years (no.),Males - 30-34 years (no.),Males - 35-39 years (no.),Males - 40-44 years (no.),Males - 45-49 years (no.),Males - 50-54 years (no.),Males - 55-59 years (no.),Males - 60-64 years (no.),Males - 65-69 years (no.),Males - 70-74 years (no.),Males - 75-79 years (no.),Males - 80-84 years (no.),Males - 85 and over (no.),Males - 0-4 years (%),Males - 5-9 years (%),Males - 10-14 years (%),Males - 15-19 years (%),Males - 20-24 years (%),Males - 25-29 years (%),Males - 30-34 years (%),Males - 35-39 years (%),Males - 40-44 years (%),Males - 45-49 years (%),Males - 50-54 years (%),Males - 55-59 years (%),Males - 60-64 years (%),Males - 65-69 years (%),Males - 70-74 years (%),Males - 75-79 years (%),Males - 80-84 years (%),Males - 85 and over (%),Females - 0-4 years (no.),Females - 5-9 years (no.),Females - 10-14 years (no.),Females - 15-19 years (no.),Females - 20-24 years (no.),Females - 25-29 years (no.),Females - 30-34 years (no.),Females - 35-39 years (no.),Females - 40-44 years (no.),Females - 45-49 years (no.),Females - 50-54 years (no.),Females - 55-59 years (no.),Females - 60-64 years (no.),Females - 65-69 years (no.),Females - 70-74 years (no.),Females - 75-79 years (no.),Females - 80-84 years (no.),Females - 85 and over (no.),Females - 0-4 years (%),Females - 5-9 years (%),Females - 10-14 years (%),Females - 15-19 years (%),Females - 20-24 years (%),Females - 25-29 years (%),Females - 30-34 years (%),Females - 35-39 years (%),Females - 40-44 years (%),Females - 45-49 years (%),Females - 50-54 years (%),Females - 55-59 years (%),Females - 60-64 years (%),Females - 65-69 years (%),Females - 70-74 years (%),Females - 75-79 years (%),Females - 80-84 years (%),Females - 85 and over (%),Persons - 0-4 years (no.),Persons - 5-9 years (no.),Persons - 10-14 years (no.),Persons - 15-19 years (no.),Persons - 20-24 years (no.),Persons - 25-29 years (no.),Persons - 30-34 years (no.),Persons - 35-39 years (no.),Persons - 40-44 years (no.),Persons - 45-49 years (no.),Persons - 50-54 years (no.),Persons - 55-59 years (no.),Persons - 60-64 years (no.),Persons - 65-69 years (no.),Persons - 70-74 years (no.),Persons - 75-79 years (no.),Persons - 80-84 years (no.),Persons - 85 and over (no.),Persons - 0-4 years (%),Persons - 5-9 years (%),Persons - 10-14 years (%),Persons - 15-19 years (%),Persons - 20-24 years (%),Persons - 25-29 years (%),Persons - 30-34 years (%),Persons - 35-39 years (%),Persons - 40-44 years (%),Persons - 45-49 years (%),Persons - 50-54 years (%),Persons - 55-59 years (%),Persons - 60-64 years (%),Persons - 65-69 years (%),Persons - 70-74 years (%),Persons - 75-79 years (%),Persons - 80-84 years (%),Persons - 85 and over (%),Births (no.),Total fertility rate (births per female) (rate),Deaths (no.),"Standardised death rate (per 1,000 people) (rate)"
54,Very Remote Australia,2019.0,66623.0,,37872.0,28751.0,35.5,32.7,34.3,48665.0,73.0,2481.0,2373.0,1899.0,1711.0,2420.0,3687.0,3977.0,3474.0,3031.0,2965.0,2789.0,2386.0,1944.0,1290.0,765.0,417.0,181.0,82.0,6.6,6.3,5.0,4.5,6.4,9.7,10.5,9.2,8.0,7.8,7.4,6.3,5.1,3.4,2.0,1.1,0.5,0.2,2255.0,2256.0,1894.0,1614.0,2063.0,2708.0,2840.0,2310.0,1904.0,1885.0,1831.0,1781.0,1345.0,878.0,587.0,332.0,152.0,116.0,7.8,7.8,6.6,5.6,7.2,9.4,9.9,8.0,6.6,6.6,6.4,6.2,4.7,3.1,2.0,1.2,0.5,0.4,4736.0,4629.0,3793.0,3325.0,4483.0,6395.0,6817.0,5784.0,4935.0,4850.0,4620.0,4167.0,3289.0,2168.0,1352.0,749.0,333.0,198.0,7.1,6.9,5.7,5.0,6.7,9.6,10.2,8.7,7.4,7.3,6.9,6.3,4.9,3.3,2.0,1.1,0.5,0.3,890.0,1.95,267.0,7.2
54,Very Remote Australia,2020.0,66082.0,,37248.0,28834.0,35.6,32.9,34.4,47920.0,72.5,2452.0,2419.0,1937.0,1699.0,2406.0,3507.0,3804.0,3401.0,2892.0,2804.0,2720.0,2373.0,1982.0,1317.0,777.0,452.0,218.0,88.0,6.6,6.5,5.2,4.6,6.5,9.4,10.2,9.1,7.8,7.5,7.3,6.4,5.3,3.5,2.1,1.2,0.6,0.2,2224.0,2232.0,1910.0,1595.0,2075.0,2679.0,2836.0,2366.0,1918.0,1849.0,1844.0,1765.0,1405.0,887.0,610.0,349.0,169.0,121.0,7.7,7.7,6.6,5.5,7.2,9.3,9.8,8.2,6.7,6.4,6.4,6.1,4.9,3.1,2.1,1.2,0.6,0.4,4676.0,4651.0,3847.0,3294.0,4481.0,6186.0,6640.0,5767.0,4810.0,4653.0,4564.0,4138.0,3387.0,2204.0,1387.0,801.0,387.0,209.0,7.1,7.0,5.8,5.0,6.8,9.4,10.0,8.7,7.3,7.0,6.9,6.3,5.1,3.3,2.1,1.2,0.6,0.3,843.0,1.88,303.0,0.7
54,Very Remote Australia,2021.0,65555.0,,36637.0,28918.0,35.7,33.2,34.6,47193.0,72.0,2387.0,2437.0,1964.0,1734.0,2373.0,3321.0,3622.0,3308.0,2784.0,2706.0,2699.0,2364.0,1999.0,1319.0,817.0,487.0,246.0,70.0,6.5,6.7,5.4,4.7,6.5,9.1,9.9,9.0,7.6,7.4,7.4,6.5,5.5,3.6,2.2,1.3,0.7,0.2,2219.0,2212.0,1962.0,1588.0,2041.0,2631.0,2798.0,2404.0,1949.0,1795.0,1884.0,1701.0,1492.0,921.0,632.0,375.0,194.0,120.0,7.7,7.6,6.8,5.5,7.1,9.1,9.7,8.3,6.7,6.2,6.5,5.9,5.2,3.2,2.2,1.3,0.7,0.4,4606.0,4649.0,3926.0,3322.0,4414.0,5952.0,6420.0,5712.0,4733.0,4501.0,4583.0,4065.0,3491.0,2240.0,1449.0,862.0,440.0,190.0,7.0,7.1,6.0,5.1,6.7,9.1,9.8,8.7,7.2,6.9,7.0,6.2,5.3,3.4,2.2,1.3,0.7,0.3,875.0,1.85,304.0,6.7
54,Very Remote Australia,2022.0,65840.0,,36852.0,28988.0,36.1,33.4,34.9,47296.0,71.8,2339.0,2432.0,1980.0,1710.0,2291.0,3236.0,3653.0,3396.0,2875.0,2618.0,2768.0,2351.0,2081.0,1387.0,868.0,500.0,265.0,102.0,6.3,6.6,5.4,4.6,6.2,8.8,9.9,9.2,7.8,7.1,7.5,6.4,5.6,3.8,2.4,1.4,0.7,0.3,2132.0,2217.0,1937.0,1564.0,1992.0,2747.0,2805.0,2418.0,2003.0,1700.0,1901.0,1652.0,1535.0,975.0,651.0,404.0,209.0,146.0,7.4,7.6,6.7,5.4,6.9,9.5,9.7,8.3,6.9,5.9,6.6,5.7,5.3,3.4,2.2,1.4,0.7,0.5,4471.0,4649.0,3917.0,3274.0,4283.0,5983.0,6458.0,5814.0,4878.0,4318.0,4669.0,4003.0,3616.0,2362.0,1519.0,904.0,474.0,248.0,6.8,7.1,5.9,5.0,6.5,9.1,9.8,8.8,7.4,6.6,7.1,6.1,5.5,3.6,2.3,1.4,0.7,0.4,775.0,1.77,370.0,7.4
54,Very Remote Australia,2023.0,66743.0,,37438.0,29269.0,36.3,33.6,35.1,47834.0,71.7,2255.0,2455.0,2032.0,1702.0,2263.0,3359.0,3679.0,3527.0,3049.0,2507.0,2785.0,2398.0,2105.0,1449.0,937.0,525.0,286.0,125.0,6.0,6.6,5.4,4.5,6.0,9.0,9.8,9.4,8.1,6.7,7.4,6.4,5.6,3.9,2.5,1.4,0.8,0.3,2032.0,2210.0,2017.0,1673.0,1910.0,2700.0,2880.0,2476.0,2087.0,1659.0,1860.0,1651.0,1564.0,1046.0,671.0,430.0,226.0,177.0,6.9,7.6,6.9,5.7,6.5,9.2,9.8,8.5,7.1,5.7,6.4,5.6,5.3,3.6,2.3,1.5,0.8,0.6,4287.0,4665.0,4049.0,3375.0,4173.0,6059.0,6559.0,6003.0,5136.0,4166.0,4645.0,4049.0,3669.0,2495.0,1608.0,955.0,512.0,302.0,6.4,7.0,6.1,5.1,6.3,9.1,9.8,9.0,7.7,6.2,7.0,6.1,5.5,3.7,2.4,1.4,0.8,0.5,761.0,1.71,359.0,7.6
54,Very Remote Australia,2024.0,67428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Inner Regional Australia,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597.0,1.75,2606.0,6.1
61,Inner Regional Australia,2019.0,340289.0,149.0,167065.0,173224.0,37.4,40.4,39.0,218149.0,64.1,9905.0,10582.0,10694.0,10120.0,11809.0,13012.0,12058.0,10465.0,9551.0,10555.0,9789.0,10637.0,9772.0,8741.0,7703.0,5289.0,3425.0,2958.0,5.9,6.3,6.4,6.1,7.1,7.8,7.2,6.3,5.7,6.3,5.9,6.4,5.8,5.2,4.6,3.2,2.1,1.8,9287.0,9857.0,9993.0,9614.0,11210.0,12753.0,12018.0,10997.0,10029.0,11223.0,10469.0,11402.0,10666.0,9828.0,8469.0,6072.0,4305.0,5032.0,5.4,5.7,5.8,5.6,6.5,7.4,6.9,6.3,5.8,6.5,6.0,6.6,6.2,5.7,4.9,3.5,2.5,2.9,19192.0,20439.0,20687.0,19734.0,23019.0,25765.0,24076.0,21462.0,19580.0,21778.0,20258.0,22039.0,20438.0,18569.0,16172.0,11361.0,7730.0,7990.0,5.6,6.0,6.1,5.8,6.8,7.6,7.1,6.3,5.8,6.4,6.0,6.5,6.0,5.5,4.8,3.3,2.3,2.3,3756.0,1.63,2837.0,0.6
61,Inner Regional Australia,2020.0,346293.0,151.7,169670.0,176623.0,37.4,40.4,38.9,222029.0,64.1,9831.0,10496.0,10886.0,10100.0,11345.0,13570.0,13043.0,11102.0,9621.0,10434.0,9980.0,10459.0,9943.0,8732.0,7992.0,5498.0,3621.0,3017.0,5.8,6.2,6.4,6.0,6.7,8.0,7.7,6.5,5.7,6.1,5.9,6.2,5.9,5.1,4.7,3.2,2.1,1.8,9267.0,9953.0,10139.0,9581.0,10973.0,13277.0,12779.0,11566.0,10226.0,11199.0,10622.0,11268.0,10941.0,10019.0,8870.0,6366.0,4516.0,5061.0,5.2,5.6,5.7,5.4,6.2,7.5,7.2,6.5,5.8,6.3,6.0,6.4,6.2,5.7,5.0,3.6,2.6,2.9,19098.0,20449.0,21025.0,19681.0,22318.0,26847.0,25822.0,22668.0,19847.0,21633.0,20602.0,21727.0,20884.0,18751.0,16862.0,11864.0,8137.0,8078.0,5.5,5.9,6.1,5.7,6.4,7.8,7.5,6.5,5.7,6.2,5.9,6.3,6.0,5.4,4.9,3.4,2.3,2.3,3794.0,1.59,2641.0,5.7
61,Inner Regional Australia,2021.0,351572.0,154.0,172566.0,179006.0,37.2,40.3,38.8,225823.0,64.2,9661.0,10390.0,11006.0,10053.0,11216.0,14569.0,13888.0,11699.0,9818.0,10183.0,10369.0,10133.0,10013.0,8822.0,8158.0,5628.0,3833.0,3127.0,5.6,6.0,6.4,5.8,6.5,8.4,8.0,6.8,5.7,5.9,6.0,5.9,5.8,5.1,4.7,3.3,2.2,1.8,9133.0,9932.0,10218.0,9488.0,10721.0,13865.0,13469.0,11940.0,10545.0,10864.0,11008.0,10887.0,11095.0,10112.0,9142.0,6693.0,4752.0,5142.0,5.1,5.5,5.7,5.3,6.0,7.7,7.5,6.7,5.9,6.1,6.1,6.1,6.2,5.6,5.1,3.7,2.7,2.9,18794.0,20322.0,21224.0,19541.0,21937.0,28434.0,27357.0,23639.0,20363.0,21047.0,21377.0,21020.0,21108.0,18934.0,17300.0,12321.0,8585.0,8269.0,5.3,5.8,6.0,5.6,6.2,8.1,7.8,6.7,5.8,6.0,6.1,6.0,6.0,5.4,4.9,3.5,2.4,2.4,3920.0,1.56,2835.0,5.7
61,Inner Regional Australia,2022.0,353575.0,154.9,173493.0,180082.0,37.4,40.5,38.9,226718.0,64.1,9692.0,10320.0,10922.0,10212.0,10960.0,14146.0,14276.0,12174.0,10183.0,9897.0,10640.0,9756.0,10154.0,8891.0,7934.0,6183.0,3949.0,3204.0,5.6,5.9,6.3,5.9,6.3,8.2,8.2,7.0,5.9,5.7,6.1,5.6,5.9,5.1,4.6,3.6,2.3,1.8,9071.0,9842.0,10175.0,9659.0,10483.0,13598.0,13948.0,12108.0,10890.0,10561.0,11249.0,10647.0,11177.0,10166.0,9150.0,7210.0,4929.0,5219.0,5.0,5.5,5.7,5.4,5.8,7.6,7.7,6.7,6.0,5.9,6.2,5.9,6.2,5.6,5.1,4.0,2.7,2.9,18763.0,20162.0,21097.0,19871.0,21443.0,27744.0,28224.0,24282.0,21073.0,20458.0,21889.0,20403.0,21331.0,19057.0,17084.0,13393.0,8878.0,8423.0,5.3,5.7,6.0,5.6,6.1,7.8,8.0,6.9,6.0,5.8,6.2,5.8,6.0,5.4,4.8,3.8,2.5,2.4,3595.0,1.5,3127.0,5.7
61,Inner Regional Australia,2023.0,355198.0,155.6,173881.0,180873.0,37.7,40.6,39.1,227369.0,64.1,9535.0,10175.0,10793.0,10517.0,10751.0,13601.0,14570.0,12523.0,10511.0,9751.0,10614.0,9627.0,10156.0,8954.0,7940.0,6528.0,4032.0,3303.0,5.5,5.9,6.2,6.0,6.2,7.8,8.4,7.2,6.0,5.6,6.1,5.5,5.8,5.1,4.6,3.8,2.3,1.9,8942.0,9689.0,10100.0,9870.0,10261.0,13381.0,14259.0,12465.0,11123.0,10399.0,11271.0,10490.0,11229.0,10293.0,9200.0,7636.0,4988.0,5277.0,4.9,5.4,5.6,5.5,5.7,7.4,7.9,6.9,6.1,5.7,6.2,5.8,6.2,5.7,5.1,4.2,2.8,2.9,18477.0,19864.0,20893.0,20387.0,21012.0,26982.0,28829.0,24988.0,21634.0,20150.0,21885.0,20117.0,21385.0,19247.0,17140.0,14164.0,9020.0,8580.0,5.2,5.6,5.9,5.7,5.9,7.6,8.1,7.0,6.1,5.7,6.2,5.7,6.0,5.4,4.8,4.0,2.5,2.4,3651.0,1.45,3045.0,5.8
61,Inner Regional Australia,2024.0,355918.0,155.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Outer Regional Australia,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.0,1.96,1593.0,6.1
62,Outer Regional Australia,2019.0,196755.0,5.3,98461.0,98294.0,45.8,46.8,46.3,119451.0,60.7,5107.0,5811.0,6300.0,5681.0,5202.0,5126.0,4899.0,4960.0,5198.0,6253.0,6555.0,7849.0,7754.0,7318.0,6232.0,4112.0,2433.0,1671.0,5.2,5.9,6.4,5.8,5.3,5.2,5.0,5.0,5.3,6.4,6.7,8.0,7.9,7.4,6.3,4.2,2.5,1.7,4787.0,5518.0,5903.0,5171.0,4734.0,5122.0,5194.0,5257.0,5401.0,6506.0,6965.0,8020.0,7604.0,7066.0,6081.0,3884.0,2658.0,2423.0,4.9,5.6,6.0,5.3,4.8,5.2,5.3,5.3,5.5,6.6,7.1,8.2,7.7,7.2,6.2,4.0,2.7,2.5,9894.0,11329.0,12203.0,10852.0,9936.0,10248.0,10093.0,10217.0,10599.0,12759.0,13520.0,15869.0,15358.0,14384.0,12313.0,7996.0,5091.0,4094.0,5.0,5.8,6.2,5.5,5.0,5.2,5.1,5.2,5.4,6.5,6.9,8.1,7.8,7.3,6.3,4.1,2.6,2.1,1870.0,1.9,1712.0,5.9
62,Outer Regional Australia,2020.0,200318.0,5.4,100507.0,99811.0,46.1,47.1,46.6,120855.0,60.3,5117.0,5816.0,6432.0,5641.0,5070.0,5288.0,5124.0,5234.0,5238.0,6202.0,6627.0,7869.0,7987.0,7532.0,6622.0,4331.0,2598.0,1779.0,5.1,5.8,6.4,5.6,5.0,5.3,5.1,5.2,5.2,6.2,6.6,7.8,7.9,7.5,6.6,4.3,2.6,1.8,4762.0,5501.0,5986.0,5124.0,4639.0,5262.0,5312.0,5526.0,5394.0,6342.0,7048.0,7992.0,7936.0,7131.0,6417.0,4162.0,2772.0,2505.0,4.8,5.5,6.0,5.1,4.6,5.3,5.3,5.5,5.4,6.4,7.1,8.0,8.0,7.1,6.4,4.2,2.8,2.5,9879.0,11317.0,12418.0,10765.0,9709.0,10550.0,10436.0,10760.0,10632.0,12544.0,13675.0,15861.0,15923.0,14663.0,13039.0,8493.0,5370.0,4284.0,4.9,5.6,6.2,5.4,4.8,5.3,5.2,5.4,5.3,6.3,6.8,7.9,7.9,7.3,6.5,4.2,2.7,2.1,1895.0,1.85,1706.0,5.6
62,Outer Regional Australia,2021.0,204477.0,5.5,102911.0,101566.0,46.2,47.3,46.7,122880.0,60.1,5269.0,5780.0,6507.0,5670.0,5122.0,5590.0,5454.0,5493.0,5173.0,6122.0,6828.0,7784.0,8183.0,7739.0,6952.0,4615.0,2744.0,1886.0,5.1,5.6,6.3,5.5,5.0,5.4,5.3,5.3,5.0,5.9,6.6,7.6,8.0,7.5,6.8,4.5,2.7,1.8,4854.0,5424.0,6040.0,5117.0,4617.0,5414.0,5530.0,5700.0,5551.0,6104.0,7241.0,7848.0,8339.0,7262.0,6693.0,4380.0,2868.0,2584.0,4.8,5.3,5.9,5.0,4.5,5.3,5.4,5.6,5.5,6.0,7.1,7.7,8.2,7.2,6.6,4.3,2.8,2.5,10123.0,11204.0,12547.0,10787.0,9739.0,11004.0,10984.0,11193.0,10724.0,12226.0,14069.0,15632.0,16522.0,15001.0,13645.0,8995.0,5612.0,4470.0,5.0,5.5,6.1,5.3,4.8,5.4,5.4,5.5,5.2,6.0,6.9,7.6,8.1,7.3,6.7,4.4,2.7,2.2,2020.0,1.86,1811.0,5.7
62,Outer Regional Australia,2022.0,206240.0,5.5,103715.0,102525.0,46.6,47.6,47.1,123205.0,59.7,5211.0,5752.0,6374.0,6008.0,4879.0,5456.0,5522.0,5589.0,5339.0,5881.0,6941.0,7518.0,8455.0,7781.0,7029.0,5021.0,2949.0,2010.0,5.0,5.5,6.1,5.8,4.7,5.3,5.3,5.4,5.1,5.7,6.7,7.2,8.2,7.5,6.8,4.8,2.8,1.9,4857.0,5383.0,5963.0,5426.0,4280.0,5325.0,5659.0,5779.0,5692.0,5917.0,7250.0,7775.0,8514.0,7559.0,6695.0,4829.0,2911.0,2711.0,4.7,5.3,5.8,5.3,4.2,5.2,5.5,5.6,5.6,5.8,7.1,7.6,8.3,7.4,6.5,4.7,2.8,2.6,10068.0,11135.0,12337.0,11434.0,9159.0,10781.0,11181.0,11368.0,11031.0,11798.0,14191.0,15293.0,16969.0,15340.0,13724.0,9850.0,5860.0,4721.0,4.9,5.4,6.0,5.5,4.4,5.2,5.4,5.5,5.3,5.7,6.9,7.4,8.2,7.4,6.7,4.8,2.8,2.3,1813.0,1.82,1899.0,5.6
62,Outer Regional Australia,2023.0,207280.0,5.6,104183.0,102966.0,46.8,47.8,47.3,122834.0,59.3,5135.0,5747.0,6267.0,6299.0,4739.0,5263.0,5696.0,5572.0,5477.0,5706.0,6895.0,7269.0,8493.0,7840.0,7098.0,5387.0,3134.0,2166.0,4.9,5.5,6.0,6.0,4.5,5.1,5.5,5.3,5.3,5.5,6.6,7.0,8.2,7.5,6.8,5.2,3.0,2.1,4811.0,5265.0,5925.0,5611.0,4264.0,5183.0,5673.0,5830.0,5739.0,5725.0,7218.0,7605.0,8577.0,7726.0,6741.0,5213.0,3021.0,2839.0,4.7,5.1,5.8,5.4,4.1,5.0,5.5,5.7,5.6,5.6,7.0,7.4,8.3,7.5,6.5,5.1,2.9,2.8,9946.0,11012.0,12192.0,11910.0,9003.0,10446.0,11369.0,11402.0,11216.0,11431.0,14113.0,14874.0,17070.0,15566.0,13839.0,10600.0,6155.0,5005.0,4.8,5.3,5.9,5.7,4.3,5.0,5.5,5.5,5.4,5.5,6.8,7.2,8.2,7.5,6.7,5.1,3.0,2.4,1847.0,1.79,1923.0,5.6
62,Outer Regional Australia,2024.0,208309.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Remote Australia,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,1.98,70.0,6.8
63,Remote Australia,2019.0,8213.0,0.3,4299.0,3914.0,49.9,48.7,49.3,5097.0,62.1,189.0,210.0,193.0,178.0,202.0,223.0,232.0,272.0,191.0,267.0,319.0,343.0,426.0,401.0,309.0,186.0,91.0,67.0,4.4,4.9,4.5,4.1,4.7,5.2,5.4,6.3,4.4,6.2,7.4,8.0,9.9,9.3,7.2,4.3,2.1,1.6,188.0,209.0,183.0,158.0,169.0,245.0,243.0,199.0,192.0,237.0,274.0,371.0,356.0,318.0,253.0,150.0,97.0,72.0,4.8,5.3,4.7,4.0,4.3,6.3,6.2,5.1,4.9,6.1,7.0,9.5,9.1,8.1,6.5,3.8,2.5,1.8,377.0,419.0,376.0,336.0,371.0,468.0,475.0,471.0,383.0,504.0,593.0,714.0,782.0,719.0,562.0,336.0,188.0,139.0,4.6,5.1,4.6,4.1,4.5,5.7,5.8,5.7,4.7,6.1,7.2,8.7,9.5,8.8,6.8,4.1,2.3,1.7,83.0,1.86,85.0,6.8
63,Remote Australia,2020.0,8391.0,0.3,4438.0,3953.0,50.3,49.6,50.0,5186.0,61.8,200.0,208.0,181.0,185.0,200.0,251.0,244.0,269.0,200.0,260.0,320.0,364.0,439.0,424.0,316.0,208.0,93.0,76.0,4.5,4.7,4.1,4.2,4.5,5.7,5.5,6.1,4.5,5.9,7.2,8.2,9.9,9.6,7.1,4.7,2.1,1.7,198.0,199.0,185.0,131.0,166.0,256.0,240.0,212.0,184.0,226.0,285.0,374.0,380.0,322.0,269.0,147.0,102.0,77.0,5.0,5.0,4.7,3.3,4.2,6.5,6.1,5.4,4.7,5.7,7.2,9.5,9.6,8.1,6.8,3.7,2.6,1.9,398.0,407.0,366.0,316.0,366.0,507.0,484.0,481.0,384.0,486.0,605.0,738.0,819.0,746.0,585.0,355.0,195.0,153.0,4.7,4.9,4.4,3.8,4.4,6.0,5.8,5.7,4.6,5.8,7.2,8.8,9.8,8.9,7.0,4.2,2.3,1.8,73.0,1.82,70.0,6.2
63,Remote Australia,2021.0,8600.0,0.3,4563.0,4037.0,50.6,50.5,50.5,5307.0,61.7,197.0,209.0,177.0,185.0,189.0,273.0,276.0,269.0,206.0,256.0,343.0,364.0,449.0,421.0,348.0,215.0,111.0,75.0,4.3,4.6,3.9,4.1,4.1,6.0,6.0,5.9,4.5,5.6,7.5,8.0,9.8,9.2,7.6,4.7,2.4,1.6,203.0,189.0,185.0,117.0,153.0,263.0,260.0,215.0,199.0,200.0,314.0,383.0,393.0,350.0,272.0,162.0,105.0,74.0,5.0,4.7,4.6,2.9,3.8,6.5,6.4,5.3,4.9,5.0,7.8,9.5,9.7,8.7,6.7,4.0,2.6,1.8,400.0,398.0,362.0,302.0,342.0,536.0,536.0,484.0,405.0,456.0,657.0,747.0,842.0,771.0,620.0,377.0,216.0,149.0,4.7,4.6,4.2,3.5,4.0,6.2,6.2,5.6,4.7,5.3,7.6,8.7,9.8,9.0,7.2,4.4,2.5,1.7,70.0,1.76,99.0,6.6
63,Remote Australia,2022.0,8630.0,0.3,4585.0,4045.0,51.0,50.4,50.8,5283.0,61.2,176.0,198.0,171.0,169.0,204.0,281.0,301.0,246.0,242.0,243.0,321.0,342.0,456.0,420.0,378.0,238.0,119.0,80.0,3.8,4.3,3.7,3.7,4.4,6.1,6.6,5.4,5.3,5.3,7.0,7.5,9.9,9.2,8.2,5.2,2.6,1.7,193.0,198.0,178.0,122.0,151.0,272.0,239.0,229.0,224.0,194.0,324.0,329.0,394.0,361.0,272.0,184.0,98.0,83.0,4.8,4.9,4.4,3.0,3.7,6.7,5.9,5.7,5.5,4.8,8.0,8.1,9.7,8.9,6.7,4.5,2.4,2.1,369.0,396.0,349.0,291.0,355.0,553.0,540.0,475.0,466.0,437.0,645.0,671.0,850.0,781.0,650.0,422.0,217.0,163.0,4.3,4.6,4.0,3.4,4.1,6.4,6.3,5.5,5.4,5.1,7.5,7.8,9.8,9.0,7.5,4.9,2.5,1.9,69.0,1.63,88.0,6.6
63,Remote Australia,2023.0,8678.0,0.3,4602.0,4070.0,51.4,50.9,51.1,5233.0,60.3,174.0,206.0,162.0,168.0,176.0,276.0,316.0,253.0,266.0,234.0,291.0,371.0,420.0,435.0,371.0,273.0,118.0,92.0,3.8,4.5,3.5,3.7,3.8,6.0,6.9,5.5,5.8,5.1,6.3,8.1,9.1,9.5,8.1,5.9,2.6,2.0,161.0,212.0,188.0,154.0,132.0,237.0,253.0,245.0,217.0,194.0,305.0,329.0,396.0,380.0,276.0,193.0,104.0,94.0,4.0,5.2,4.6,3.8,3.2,5.8,6.2,6.0,5.3,4.8,7.5,8.1,9.7,9.3,6.8,4.7,2.6,2.3,335.0,418.0,350.0,322.0,308.0,513.0,569.0,498.0,483.0,428.0,596.0,700.0,816.0,815.0,647.0,466.0,222.0,186.0,3.9,4.8,4.0,3.7,3.6,5.9,6.6,5.7,5.6,4.9,6.9,8.1,9.4,9.4,7.5,5.4,2.6,2.1,71.0,1.64,75.0,6.4
63,Remote Australia,2024.0,8668.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Very Remote Australia,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.81,18.0,
